信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,,牧春山粮心鲜鸡蛋20枚,蛋及蛋制品-->鲜蛋,北京德青源农业科技股份有限公司 ,北京盒马网络科技有限公司八角分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,乡吧佬鸡蛋,蛋及蛋制品-->再制蛋,长治市昌利食品有限公司 ,岚县荣星购物广场有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,松花蛋,蛋及蛋制品-->再制蛋,太原市小店区金鑫禽蛋食品厂 ,太原市小店区金鑫禽蛋食品厂 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,功夫卤蛋,蛋及蛋制品-->再制蛋,磐石市兴泽食品有限公司 ,侯马市红邦副食店 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,广东壹号食品股份有限公司 ,福州家乐福商业有限公司宝龙店 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,山鸡蛋,蛋及蛋制品-->鲜蛋,/ ,丰泽区东美市场陈润林蛋品摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,开阳县毛云乡中心学校食堂 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,南明区好娃优托育服务中心 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,南明区虹星幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,日日鲜营养谷物蛋（鸡蛋）,蛋及蛋制品-->鲜蛋,北京正大蛋业有限公司 ,华北盒马网络科技有限公司新华东街分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,德青源A级鲜鸡蛋15枚(鲜鸡蛋),蛋及蛋制品-->鲜蛋,北京德青源农业科技股份有限公司 ,北京每日优鲜电子商务有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,黄天鹅可生食鸡蛋,蛋及蛋制品-->鲜蛋,/ ,北京润福商业有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,谷物鲜鸡蛋,蛋及蛋制品-->鲜蛋,北京正大蛋业有限公司 ,北京物美超市有限公司通州果园店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,桃谷香鲜鸡蛋,蛋及蛋制品-->鲜蛋,北京正大蛋业有限公司 ,北京物美超市有限公司通州果园店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,柴鸡蛋,蛋及蛋制品-->鲜蛋,/ ,北京锦绣鸿通商贸有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,开阳县金中镇幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,开阳县金中镇中心小学 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,吃素蛋（鲜鸡蛋）,蛋及蛋制品-->鲜蛋,北京正大蛋业有限公司 ,北京盒马网络科技有限公司富丰桥分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,鲜鸡蛋（草鸡蛋）8枚400g,蛋及蛋制品-->鲜蛋,北京德青源农业科技股份有限公司 ,北京盒马网络科技有限公司富丰桥分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,开阳县高寨乡幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,/ ,福山区门楼镇宏峰商店 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳钢厂幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市白云区爱心学校 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市白云区第十五幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市白云区高新海嘉学校 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市白云区现代幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市航洋动漫职业学校 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市南明区向日葵第三幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市南明区小海贝幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市南明区心爱幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市南明区欣盛时代幼儿园 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,济宁亿镓隆商贸有限公司汶上县第三分公司 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,闫照省 ,成武县真得利吕台店 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,/ ,成武县万家隆连锁超市有限公司 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,黄小英 ,成武县南鲁郭鹏副食超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,枣庄市孟源畜禽有限公司（孟凡增） ,枣庄市市中区万福源百货超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,巨野县董官屯镇宜聪养殖场 ,成武县嘉乐永副食购物超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵阳市南明实验小学 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,贵州佳乐园托育服务有限公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,日照市岚山区魏强综合商店 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,日照市岚山区千汇鑫家百货超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,/ ,日照市岚山区碑廓镇艾东小卖部 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,海鲳鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区曾献清海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,海鲫鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区曾献清海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,卫老鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区曾献清海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,冰鲜马鲛鱼,水产及其制品-->生鲜（冻）水产品,/ ,福建省绿洲超市有限公司莆田龙桥店 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,活鲈鱼,水产及其制品-->生鲜（冻）水产品,/ ,福建省绿洲超市有限公司莆田龙桥店 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,活红古鱼,水产及其制品-->生鲜（冻）水产品,/ ,福建省绿洲超市有限公司莆田龙桥店 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,乌鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄范美华海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,马鲛鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄范美华海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,海鲫鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄梁美妹海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,鲈鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄梁美妹海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,冰鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄梁美妹海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,黄鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄梁美妹海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,马鲛鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄梁美妹海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,海鲈鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区林建海活鲜摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,海鲳鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区林建海活鲜摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,马鲛鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区林建海活鲜摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,海鲫鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区林建海活鲜摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,白力鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区林建海活鲜摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,沙丁鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市涵江区曾献清海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,鲈鱼,水产及其制品-->生鲜（冻）水产品,/ ,丰泽区东美市场潘文聪海鲜店 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,金鲳鱼条（海水鱼）,水产及其制品-->生鲜（冻）水产品,/ ,深圳沃尔玛百货零售有限公司晋江SM分店 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,黄花鱼条（海水鱼）,水产及其制品-->生鲜（冻）水产品,/ ,深圳沃尔玛百货零售有限公司晋江SM分店 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,海鲫鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄范美华海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,鲜活鲤鱼,水产及其制品-->生鲜（冻）水产品,/ ,北京锦绣鸿瑞商贸有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,鲜海白虾,水产及其制品-->生鲜（冻）水产品,/ ,北京四季优选信息技术有限公司新华大街店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,南美白虾（海白虾）,水产及其制品-->生鲜（冻）水产品,"Expalsa,ExportadoradeAlimentosS.A. ",北京家乐福商业有限公司健翔桥店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,干坛紫菜（非即食）（分装）,水产及其制品-->干制水产品,枣庄市山亭区海德宝食品厂 ,北京咏梅旺源商店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,渤海湾鲜海虾,水产及其制品-->生鲜（冻）水产品,/ ,北京物美超市有限公司西黄村二店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,海白虾,水产及其制品-->生鲜（冻）水产品,/ ,北京物美超市有限公司西黄村二店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,黄花鱼,水产及其制品-->生鲜（冻）水产品,烟台维特食品有限公司 ,长治市华诺百货有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,鱿鱼丝,水产及其制品-->水产加工品,烟台维特食品有限公司 ,长治市华诺百货有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,彩虹鱼,水产及其制品-->生鲜（冻）水产品,烟台维特食品有限公司 ,长治市华诺百货有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,手撕蟹味棒（原味）,水产及其制品-->水产加工品,浙江鸿翔食品股份有限公司 ,山西山姆士超市有限公司兴华店 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,手撕蟹味棒（香辣味）,水产及其制品-->水产加工品,福建凯翰食品有限公司 ,吉县良品超市 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,蒜蓉扇贝,水产及其制品-->水产加工品,山东正华食品有限公司 ,太原市尖草坪区立科干果经销部 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,深海小鱼（麻辣味）,水产及其制品-->水产加工品,平江县劲仔食品有限公司 ,侯马市俊琳副食批发部 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,深海小鱼（香辣味）,水产及其制品-->水产加工品,平江县劲仔食品有限公司 ,侯马市俊琳副食批发部 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,黄翅鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄范美华海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,鲈鱼,水产及其制品-->生鲜（冻）水产品,/ ,莆田市秀屿区东庄范美华海产摊 ,2022-01-14,,,,,,,合格,国内监督抽查(福建市场监管局),2022-01-14,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,/ ,汶上县美润百货商行 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,广饶县广饶街道毛建华蛋鸡养殖场 ,广饶县广饶街道满童添百货店 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,/ ,枣庄市中区优鲜来生鲜超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,盐焗鸡蛋,蛋及蛋制品-->再制蛋,临沂金锣文瑞食品有限公司 ,滨州市沾化区滨海镇新合作百货超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,卤香鹌鹑蛋,蛋及蛋制品-->再制蛋,山东亚圣食品有限公司 ,滨州市沾化区永峰食品批发超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,特香咸麻鸭蛋,蛋及蛋制品-->再制蛋,山东微山湖运河湖产品有限公司 ,邹城市再来粮油店 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,五香麻鸭蛋,蛋及蛋制品-->再制蛋,微山县香友食品有限公司 ,邹城市百意商贸有限公司南关超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,咸鸭蛋,蛋及蛋制品-->再制蛋,微山县龙泰食品有限公司 ,邹城市胡培华超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,荣成市博海禽业有限公司 ,家家悦集团股份有限公司乳山怡园小区店 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鸡蛋,蛋及蛋制品-->鲜蛋,乳山市盛喜粮油商贸有限公司 ,家家悦集团股份有限公司乳山青山路店 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
食品伙伴网,,鲜鸡蛋,蛋及蛋制品-->鲜蛋,徐光熙 ,乳山万家利超市 ,2022-01-13,,,,,,,合格,国内监督抽查(山东市场监管局),2022-01-13,
