信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,和平中心农贸市场长兴和平士尚干货店 ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,大蒜,大蒜头,蔬菜及其制品-->鲜菜,/ ,杭州华润万家便利连锁有限公司文一西路店 ,2021-02-05,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-05,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,浙江龙泉市中山菜市场+翁积玉 ,2021-02-05,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-05,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,平湖市当湖张龙金蔬菜摊 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,杭州余杭区瓶窑镇王俊芝蔬菜摊 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,东阳市吴宁航轩副食店 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,"小麦粉,小麦",小麦粉（赛套至臻雪花）,粮食及其制品-->小麦粉,山东华统面业有限公司 ,牙克石市民生粮店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（天然家庭粉）,粮食及其制品-->小麦粉,茌平县信鸽面业有限公司 ,牙克石市民生粮店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河南省三顺面粉有限公司 ,浙江新农都长兴农副产品批发市场长兴李家巷宁丰粮油经营部 ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,/ ,衢州市南湖蔬菜禽蛋市场（衢州市柯城和气调味品总汇）（40号店面） ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",云龙超精小麦粉,粮食及其制品-->小麦粉,定远县云龙面粉有限公司 ,常山益平食品商行 ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,安徽正宇面粉有限公司 ,龙游县西门农贸市场（苏爱琴） ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",富强小麦粉,粮食及其制品-->小麦粉,青岛好面缘面粉有限公司 ,浙江新农都长兴农副产品批发市场长兴李家巷小谭粮油批发部 ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（天然小麦粉）,粮食及其制品-->小麦粉,沙河市麦谷香面业有限责任公司 ,浙江新农都长兴农副产品批发市场长兴李家巷煜丰粮油经营部 ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,江苏凯菊面粉有限公司 ,绍兴市上虞区粮油批发交易市场绍兴市上虞区经济开发区剑军粮油商行 ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",高筋特精粉（小麦粉）,粮食及其制品-->小麦粉,山东洪丰面粉有限公司 ,绍兴市上虞区粮油批发交易市场绍兴市上虞区曹娥街道东侠面粉店 ,2021-01-29,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,华龙农庄面粉保定有限公司 ,扎兰屯市丰源庆客隆商贸有限公司 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（特精）,粮食及其制品-->小麦粉,华龙农庄面粉保定有限公司 ,扎兰屯市丰源庆客隆商贸有限公司 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（一萝到底）,粮食及其制品-->小麦粉,海伦市自强粮食加工有限公司 ,扎兰屯市日沣粮油商店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",高筋小麦粉（玉飞雪5kg）,粮食及其制品-->小麦粉,山东飞雪粮油食品股份有限公司 ,扎兰屯市日沣粮油商店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",高筋小麦粉（玉飞雪10kg）,粮食及其制品-->小麦粉,山东飞雪粮油食品股份有限公司 ,扎兰屯市日沣粮油商店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（无添加剂粉）,粮食及其制品-->小麦粉,发达面粉集团股份有限公司 ,扎兰屯市日沣粮油商店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（雪花粉5kg）,粮食及其制品-->小麦粉,巴彦淖尔市农绿大地绿色农业责任有限公司 ,扎兰屯市福聚德粮行 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（雪花粉10kg）,粮食及其制品-->小麦粉,巴彦淖尔市农绿大地绿色农业责任有限公司 ,扎兰屯市福聚德粮行 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（5kg）,粮食及其制品-->小麦粉,内蒙古牙克石市鑫鑫源面粉厂 ,呼伦贝尔扎兰屯市尚谷粮油商店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（10kg）,粮食及其制品-->小麦粉,内蒙古牙克石市鑫鑫源面粉厂 ,呼伦贝尔扎兰屯市尚谷粮油商店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",金龙鱼多用途麦芯小麦粉,粮食及其制品-->小麦粉,益海嘉里（哈尔滨）粮油食品工业有限公司 ,牙克石市民生粮店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",金龙鱼饺子专用麦芯小麦粉,粮食及其制品-->小麦粉,益海嘉里（哈尔滨）粮油食品工业有限公司 ,牙克石市民生粮店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉(水饺粉5kg),粮食及其制品-->小麦粉,山东华统面业有限公司 ,牙克石市民生粮店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（雪花粉10kg）,粮食及其制品-->小麦粉,山东华统面业有限公司 ,牙克石市民生粮店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（超级雪花粉10kg）,粮食及其制品-->小麦粉,茌平县信鸽面业有限公司 ,牙克石市民生粮店 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",高筋小麦粉（特精高筋小麦粉）,粮食及其制品-->小麦粉,邢台金沙河面业有限责任公司 ,科右中旗日子好超市 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",黑小麦粉,粮食及其制品-->小麦粉,内蒙古清谷新禾有机食品集团有限责任公司 ,科右中旗李伟丽粮油超市 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",五得利九星尚品小麦粉,粮食及其制品-->小麦粉,五得利集团柏乡面粉有限公司　 ,科右中旗李伟丽粮油超市 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,德州市华州制粉有限公司 ,科右中旗李伟丽粮油超市 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（多用途麦芯小麦粉）,粮食及其制品-->小麦粉,邢台金沙河面业有限责任公司 ,科右中旗日子好超市 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",饺子用小麦粉,粮食及其制品-->小麦粉,山东宁津豪康制粉有限公司 ,科右中旗日子好超市 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,"小麦粉,小麦",小麦粉（无添加剂粉）,粮食及其制品-->小麦粉,发达面粉集团股份有限公司 ,科右中旗日子好超市 ,2021-01-29,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-01-29,/
食品伙伴网,芝麻油,食用植物调和油（调和芝麻油）,食用油脂及其制品-->食用植物油,成都二牛食品有限公司 ,江北区鲁渝红副食品经营部 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,重庆佳仙九七食品有限公司 ,重庆商社新世纪百货连锁经营有限公司丽江景苑店 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,重庆市金古麻油厂 ,刘小华 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,武汉福达食用油调料有限公司黄金口都市工业园分公司 ,重庆市璧山区鸿顺王食品有限公司 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,饭小庄纯黑芝麻油,食用油脂及其制品-->食用植物油,重庆望峡食品有限公司 ,重庆雄风百货广场有限公司 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,江津区朱杨镇良波副食店 ,江津区朱杨镇良波副食店 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,重庆馨琦油脂有限公司 ,重庆市永立百货超市有限公司 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,/ ,巴南区康一食品店 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,简阳市川味乡食品有限公司 ,沙坪坝区洋之洋百货超市 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,浓香纯芝麻油,食用油脂及其制品-->食用植物油,广东美味鲜调味食品有限公司　　 ,奉节县春林超市 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,崔字牌黑芝麻油,食用油脂及其制品-->食用植物油,瑞福油脂股份有限公司 ,东营银座商城有限公司河口店 ,2021-01-29,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油(小磨香油),食用油脂及其制品-->食用植物油,山西陈志勇调味品有限公司 ,山西华惠永盛商贸有限公司 ,2021-01-29,,,,,,,合格,国内监督抽查(山西市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油(小磨香油),食用油脂及其制品-->食用植物油,山西陈志勇调味品有限公司 ,交口县美特鲜超市 ,2021-01-29,,,,,,,合格,国内监督抽查(山西市场监管局),2021-01-29,
食品伙伴网,芝麻油,浮玉纯正芝麻油,食用油脂及其制品-->食用植物油,镇江浮玉麻油有限公司 ,南京岗山超市店竹山分店 ,2021-01-29,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,泰州市味全调味品厂 ,兴化市麦特隆超市 ,2021-01-29,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,泰州市味全调味品厂 ,兴化市麦特隆超市 ,2021-01-29,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-01-29,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,马鞍山易莲调味食品有限公司 ,江苏雅家乐集团有限公司盐城市亭湖区五洲国际精品店 ,2021-01-29,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-01-29,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,泰州市味全调味品厂 ,如东润和万家生活用品超市 ,2021-01-29,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,重庆市平易粮油有限公司 ,重庆商社新世纪百货连锁经营有限公司杨家坪店 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,/ ,江北区荣发油脂经营部 ,2021-01-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,驻马店恒泰生物科技有限公司 ,焦作市景文百货有限公司 ,2021-01-27,,,,,,,合格,国内监督抽查(河南市场监管局),2021-01-27,
食品伙伴网,芝麻油,纯香芝麻油（芝麻香油）,食用油脂及其制品-->食用植物油,李锦记（新会)食品有限公司 ,郑州丹尼斯百货有限公司濮阳长庆分公司 ,2021-01-27,,,,,,,合格,国内监督抽查(河南市场监管局),2021-01-27,
