信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,,透骨增香剂-AAA（固态）,食品添加剂-->食品添加剂,青岛柏慧园食品配料有限公司 ,威海疆峰食品有限公司 ,2021-01-15,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-15,
食品伙伴网,,油炸专用（食品添加剂   复配水分保持、膨松剂）,食品添加剂-->食品添加剂,乐陵市永兴和食品有限公司 ,济宁市任城区航光食品配料店 ,2021-01-15,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-15,
食品伙伴网,,香蕉油香精,食品添加剂-->食品添加剂,爱普香料集团股份有限公司 ,烟台盛润食品原料有限公司 ,2021-01-15,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-15,
食品伙伴网,,金凤凰复配增稠剂（KA型）,食品添加剂-->食品添加剂,滕州市金凤凰卡拉胶有限责任公司 ,烟台盛润食品原料有限公司 ,2021-01-15,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-15,
食品伙伴网,,食品添加剂六偏 磷酸钠,食品添加剂-->食品添加剂,四川荣宏科技发展有限公 司 ,四川荣宏科技发展有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 冰 乙酸,食品添加剂-->食品添加剂,四川省申联生物科技有限 责任公司 ,四川省申联生物科技有 限责任公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 二氢铵,食品添加剂-->食品添加剂,四川荣宏科技发展有限公 司 ,四川荣宏科技发展有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂食品 用香料玫瑰油,食品添加剂-->食品添加剂,银谷玫瑰科技有限公司 ,银谷玫瑰科技有限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂复配 膨松剂斧头牌食 粉,食品添加剂-->食品添加剂,广州市金牌厨师食品有限 公司 ,双流区裕帆食品添加剂 批发部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂红曲 红,食品添加剂-->食品添加剂,广东科隆生物科技有限公 司 ,双流区裕帆食品添加剂 批发部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂糖精 钠,食品添加剂-->食品添加剂,中国平煤神马集团开封兴 化精细化工有限公司 ,双流区香锅香食品添加 剂批发部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 二 氧化碳,食品添加剂-->食品添加剂,成都晨源气体有限公司 ,成都晨源气体有限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂二氧 化碳,食品添加剂-->食品添加剂,眉山福斯达新锐气体有限 公司 ,眉山福斯达新锐气体有 限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂明胶,食品添加剂-->食品添加剂,四川汇宇生物技术有限公 司 ,四川汇宇生物技术有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 乳 酸乙酯,食品添加剂-->食品添加剂,四川省申联生物科技有限 责任公司 ,四川省申联生物科技有 限责任公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 乳 酸,食品添加剂-->食品添加剂,四川省申联生物科技有限 责任公司 ,四川省申联生物科技有 限责任公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 己 酸,食品添加剂-->食品添加剂,四川省申联生物科技有限 责任公司 ,四川省申联生物科技有 限责任公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,手洗餐具用洗涤剂,食品相关产品-->洗涤剂/消毒剂,重庆烁鑫垚洗涤用品有限公司 , ,2021-01-22,,,菌落总数﹙CFU/g﹚,,,,不合格,国内监督抽查(重庆市场监管局),2021-01-22,有效日期：2022年8月12日
食品伙伴网,,切片机,食品相关产品-->食品机械设备,石家庄博鑫肉食机械有限公司 ,石家庄博鑫肉食机械有限公司 ,2021-02-08,,,接地措施,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,盆式和面机,食品相关产品-->食品机械设备,玉田县三丰食品机械厂 ,玉田县三丰食品机械厂 ,2021-02-08,,,电源连接和外部软线,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,双动和面机,食品相关产品-->食品机械设备,唐山聚业机械设备制造有限公司 ,唐山聚业机械设备制造有限公司 ,2021-02-08,,,结构,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,和面机,食品相关产品-->食品机械设备,河北麦萨食品机械有限公司 ,河北麦萨食品机械有限公司 ,2021-02-08,,,结构,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,强力台式绞切两用机,食品相关产品-->食品机械设备,如东县三江机械厂 ,如东县三江机械厂 ,2021-02-08,,,稳定性和机械危险,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,豪华绞肉切片三用机（不锈钢刀片）,食品相关产品-->食品机械设备,如东县新苗食品机械有限公司 ,如东县新苗食品机械有限公司 ,2021-02-08,,,稳定性和机械危险,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,打蛋机,食品相关产品-->食品机械设备,新麦机械（中国）有限公司 ,新麦机械（中国）有限公司 ,2021-02-08,,,工作温度下的泄漏电流和电气强度,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,搅拌机,食品相关产品-->食品机械设备,无锡德麦机械有限公司 ,无锡德麦机械有限公司 ,2021-02-08,,,稳定性和机械危险,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,双动双速和面机,食品相关产品-->食品机械设备,如东瀚邦食品机械有限公司 ,如东瀚邦食品机械有限公司 ,2021-02-08,,,电源连接和外部软线,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,和面机,食品相关产品-->食品机械设备,杭州萧山商业机械有限公司 ,杭州萧山商业机械有限公司 ,2021-02-08,,,稳定性和机械危险,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,和面机,食品相关产品-->食品机械设备,瑞安市凯峰机械有限公司 ,瑞安市凯峰机械有限公司 ,2021-02-08,,,稳定性和机械危险,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,高速压面机,食品相关产品-->食品机械设备,杭州米克史食品机械有限公司 ,杭州米克史食品机械有限公司 ,2021-02-08,,,电源连接和外部软线,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,和面机,食品相关产品-->食品机械设备,青州市食品机械厂 ,青州市食品机械厂 ,2021-02-08,,,结构,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,全自动石磨豆浆机,食品相关产品-->食品机械设备,广州惠辉机械设备有限公司 ,广州惠辉机械设备有限公司 ,2021-02-08,,,结构,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,YS-W50H-1F双速双动强力和面机（HS20F）,食品相关产品-->食品机械设备,广州威尔宝酒店设备有限公司 ,广州威尔宝酒店设备有限公司 ,2021-02-08,,,电源连接和外部软线,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,切骨机,食品相关产品-->食品机械设备,北京美斯普乐食品机械有限公司 ,玉田县美华炊事机械厂 ,2021-02-08,,,电源连接和外部软线,,,,不合格,国内监督抽查(国家市场监管总局),2021-02-08,工业和商用电动食品加工设备
食品伙伴网,,洗洁精,食品相关产品-->洗涤剂/消毒剂,江西康华生物科技有限公司 ,江西康华生物科技有限公司 ,2021-02-24,,,总活性物含量,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,洗洁精,食品相关产品-->洗涤剂/消毒剂,广州居美日用品有限公司 ,鄱阳县世纪阳光常红超市 ,2021-02-24,,,总活性物含量,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,电饭煲,食品相关产品-->食品机械设备,廉江市石岭华膳堂电器厂 ,吉安市青原区宝丰电器批发部 ,2021-02-24,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,豪华型电饭煲,食品相关产品-->食品机械设备,广东福王电器有限公司 ,赣州市章贡区农友喷雾配件批发部 ,2021-02-24,,,接地措施,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,电饭锅,食品相关产品-->食品机械设备,广东长程电器有限公司 ,章贡区蓝火焰百货批发部 ,2021-02-24,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,电热锅,食品相关产品-->食品机械设备,惠州市正牛电器科技有限公司 ,南昌县鸿居旺中旺超市 ,2021-02-24,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,快速电热水壶,食品相关产品-->食品机械设备,潮州市潮安区彩塘镇长乐不锈钢制品厂 ,南昌市五华市场洪城松佳五金经营部 ,2021-02-24,,,接地措施,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,电热开水壶,食品相关产品-->食品机械设备,中山市东泰电器有限公司 ,南昌市西湖区五华市场小罗百货批发部 ,2021-02-24,,,电源连接和外部软线,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,高升自动电水壶,食品相关产品-->食品机械设备,潮州市潮安区彩塘镇诺嘉五金厂 ,南昌市五华市场众成不锈钢制品经营部 ,2021-02-24,,,接地措施,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,电热水壶,食品相关产品-->食品机械设备,中山市浩成五金电器有限公司 ,章贡区聪青隆电器商行 ,2021-02-24,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-02-24,
食品伙伴网,,洗洁精,食品相关产品-->洗涤剂/消毒剂,江西康华生物科技有限公司 ,江西康华生物科技有限公司 ,2021-03-18,,,总活性物含量,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,洗洁精,食品相关产品-->洗涤剂/消毒剂,广州居美日用品有限公司 ,鄱阳县世纪阳光常红超市 ,2021-03-18,,,总活性物含量,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,食品添加剂F112 透骨增香剂-AAA,食品添加剂-->食品添加剂,四川香典食品有限公司 ,四川香典食品有限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂盐酸,食品添加剂-->食品添加剂,华融化学股份有限公司 ,华融化学股份有限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂氢氧 化钠,食品添加剂-->食品添加剂,华融化学股份有限公司 ,华融化学股份有限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂D-异 抗坏血酸钠,食品添加剂-->食品添加剂,诸城华源生物工程有限公 司 ,成都市郫都区味滋佳商 贸部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂二氧 化碳,食品添加剂-->食品添加剂,四川美丰梅塞尔气体产品 有限公司 ,四川美丰梅塞尔气体产 品有限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,浓缩鲜香粉（拌合型粉末）,食品添加剂-->食品添加剂,烟台昱达园食品配料有限公司 ,烟台昱达园食品配料有限公司 ,2021-01-15,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-15,
食品伙伴网,,复配面包乳化剂酶制剂复配面包改良剂,食品添加剂-->食品添加剂,乐斯福(明光)有限公司 ,烟台盛润食品原料有限公司 ,2021-01-15,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-15,
食品伙伴网,,食品添加剂磷酸 氢二铵,食品添加剂-->食品添加剂,四川荣宏科技发展有限公 司 ,四川荣宏科技发展有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂鸡肉 香精（膏状） SM4018,食品添加剂-->食品添加剂,成都益美佳生物科技有限 公司眉山市彭山分公司 ,成都益美佳生物科技有 限公司眉山市彭山分公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 浓 香肉味香精,食品添加剂-->食品添加剂,成都市味大师食品有限公 司 ,成都市味大师食品有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 二氢钾,食品添加剂-->食品添加剂,四川好时吉化工有限公司 ,四川好时吉化工有限公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂鸡肉 香精（膏状） SM4017,食品添加剂-->食品添加剂,成都益美佳生物科技有限 公司眉山市彭山分公司 ,成都益美佳生物科技有 限公司眉山市彭山分公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂清炖 鸡肉香精（膏 状）,食品添加剂-->食品添加剂,成都益美佳生物科技有限 公司眉山市彭山分公司 ,成都益美佳生物科技有 限公司眉山市彭山分公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 二氢钾,食品添加剂-->食品添加剂,什邡市岐山化工有限公司 ,什邡市岐山化工有限公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 氢二钠,食品添加剂-->食品添加剂,四川友信化工有限责任公 司 ,四川友信化工有限责任 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂焦磷 酸二氢二钠,食品添加剂-->食品添加剂,什邡市志信化工有限公司 ,什邡市志信化工有限公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 绿 茶提取物 PG- EG50D,食品添加剂-->食品添加剂,成都华高生物制品有限公 司 ,成都华高生物制品有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂氢氧 化钾,食品添加剂-->食品添加剂,华融化学股份有限公司 ,华融化学股份有限公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂焦磷 酸钠,食品添加剂-->食品添加剂,什邡市志信化工有限公司 ,什邡市志信化工有限公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂焦磷 酸二氢二钠,食品添加剂-->食品添加剂,四川荣宏科技发展有限公 司 ,四川荣宏科技发展有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 二氢钾,食品添加剂-->食品添加剂,四川荣宏科技发展有限公 司 ,四川荣宏科技发展有限 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 二氢铵,食品添加剂-->食品添加剂,四川好时吉化工有限公司 ,四川好时吉化工有限公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 氢二钾,食品添加剂-->食品添加剂,什邡市志信化工有限公司 ,什邡市志信化工有限公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 三钠,食品添加剂-->食品添加剂,四川友信化工有限责任公 司 ,四川友信化工有限责任 公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂磷酸 二氢钠,食品添加剂-->食品添加剂,什邡市志信化工有限公司 ,什邡市志信化工有限公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂鸡肉 香精（粉末）,食品添加剂-->食品添加剂,成都益美佳生物科技有限 公司眉山市彭山分公司 ,成都益美佳生物科技有 限公司眉山市彭山分公 司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 己 酸乙酯,食品添加剂-->食品添加剂,四川省申联生物科技有限 责任公司 ,四川省申联生物科技有 限责任公司 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,明胶（食品添加剂）,食品添加剂-->食品添加剂,湖南省金龙明胶有限公司 ,湖南省金龙明胶有限公司 ,2021-01-07,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-01-07,
食品伙伴网,,明胶（食品添加剂）,食品添加剂-->食品添加剂,湖南省金龙明胶有限公司 ,湖南省金龙明胶有限公司 ,2021-01-07,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-01-07,
食品伙伴网,,双效泡打粉（复配膨松剂）,食品添加剂-->食品添加剂,安琪酵母股份有限公司 ,重庆储氏商贸有限公司 ,2021-01-08,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-08,
食品伙伴网,,复配酸度调节剂（食品添加剂）,食品添加剂-->食品添加剂,山东圣琪生物有限公司 ,重庆永辉超市有限公司荣昌区沿河中路分公司 ,2021-01-08,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-08,
食品伙伴网,,复配水分保持剂,食品添加剂-->食品添加剂,广东华馨香料有限公司汕头分公司 ,重庆市涪陵区红秋水产批发部 ,2021-01-08,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-08,
食品伙伴网,,复配酸度调节剂,食品添加剂-->食品添加剂,山东圣琪生物有限公司 ,杭州买乐汇商贸有限公司 ,2021-01-09,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-01-09,/
食品伙伴网,,电饭煲,食品相关产品-->食品机械设备,廉江市石岭华膳堂电器厂 ,吉安市青原区宝丰电器批发部 ,2021-03-18,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,豪华型电饭煲,食品相关产品-->食品机械设备,广东福王电器有限公司 ,赣州市章贡区农友喷雾配件批发部 ,2021-03-18,,,接地措施,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,电饭锅,食品相关产品-->食品机械设备,广东长程电器有限公司 ,章贡区蓝火焰百货批发部 ,2021-03-18,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,电热锅,食品相关产品-->食品机械设备,惠州市正牛电器科技有限公司 ,南昌县鸿居旺中旺超市 ,2021-03-18,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,快速电热水壶,食品相关产品-->食品机械设备,潮州市潮安区彩塘镇长乐不锈钢制品厂 ,南昌市五华市场洪城松佳五金经营部 ,2021-03-18,,,接地措施,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,电热开水壶,食品相关产品-->食品机械设备,中山市东泰电器有限公司 ,南昌市西湖区五华市场小罗百货批发部 ,2021-03-18,,,电源连接和外部软线,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,高升自动电水壶,食品相关产品-->食品机械设备,潮州市潮安区彩塘镇诺嘉五金厂 ,南昌市五华市场众成不锈钢制品经营部 ,2021-03-18,,,接地措施,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,电热水壶,食品相关产品-->食品机械设备,中山市浩成五金电器有限公司 ,章贡区聪青隆电器商行 ,2021-03-18,,,输入功率和电流,,,,不合格,国内监督抽查(江西市场监管局),2021-03-18,
食品伙伴网,,食品添加剂甜蜜 素,食品添加剂-->食品添加剂,受委托生产单位：金城化 学（江苏）有限公司；委 托单位：昆山互利食品添 加剂有限公司 ,双流区西航港三味食品 添加剂经营部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂复配 膨松剂面包双效 泡打粉,食品添加剂-->食品添加剂,"生产者：英联马利食品
（东莞）有限公司；经销 商：英联马利（北京）食 品销售有限公司 ",双流区西航港三味食品 添加剂经营部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂山梨 酸钾,食品添加剂-->食品添加剂,宁波王龙科技股份有限公 司 制造；王龙集团有限 公司 监制 ,双流盛溢商贸部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂 葡 萄糖酸-δ  -内酯,食品添加剂-->食品添加剂,制造商：江西新黄海食品 有限公司；经销商：上海 洛洛食品添加剂有限公司 ,双流盛溢商贸部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂山梨 酸钾,食品添加剂-->食品添加剂,宁波王龙科技股份有限公 司 制造；王龙集团有限 公司 监制 ,郫都区顺达食品添加剂 经营部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,食品添加剂糖精 钠,食品添加剂-->食品添加剂,天津北方食品有限公司 ,双流区西航港三味食品 添加剂经营部 ,2021-01-14,,,,,,,合格,国内监督抽查(四川市场监管局),2021-01-14,
食品伙伴网,,255乙基麦芽酚香精(加浓焦香型粉末香精),食品添加剂-->食品添加剂,阳江市阳东食品香料有限公司 ,江津区德感御坊堂副食店 ,2021-01-22,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-01-22,
食品伙伴网,,复配酸度调节抗氧化剂SF-58,食品添加剂-->食品添加剂,烟台三信食品有限公司 ,烟台三信食品有限公司 ,2021-01-25,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-25,
食品伙伴网,,复配酸度调节抗氧化剂SF-65,食品添加剂-->食品添加剂,烟台三信食品有限公司 ,烟台三信食品有限公司 ,2021-01-25,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-25,
食品伙伴网,,复配酸度调节抗氧化剂SF-60,食品添加剂-->食品添加剂,烟台三信食品有限公司 ,烟台三信食品有限公司 ,2021-01-25,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-25,
食品伙伴网,,猪肉香精JL3000,食品添加剂-->食品添加剂,山东好加旺生物科技有限公司 ,山东好加旺生物科技有限公司 ,2021-01-25,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-25,
食品伙伴网,,复配酶制剂FM-005,食品添加剂-->食品添加剂,烟台麦特尔生物技术有限公司 ,烟台麦特尔生物技术有限公司 ,2021-01-25,,,,,,,合格,国内监督抽查(山东市场监管局),2021-01-25,
