信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,临漳县书钧面业有限公司 ,邯郸市丛台区盈和粮油门市 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",天然小麦粉,粮食及其制品-->小麦粉,河北光牌面业有限公司 ,邯郸市丛台晓旭粮油店 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",颗粒全麦粉(小麦粉),粮食及其制品-->小麦粉,黄骅市天宝面粉有限公司 ,清河县信誉楼百货有限公司 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北黑马面粉有限责任公司 ,辛集市美味食品有限公司 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",蛋糕用小麦粉,粮食及其制品-->小麦粉,中粮利金（天津）粮油股份有限公司 ,深州信誉楼百货有限公司 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",面包用小麦粉,粮食及其制品-->小麦粉,中粮利金（天津）粮油股份有限公司 ,深州信誉楼百货有限公司 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",饺子用小麦粉,粮食及其制品-->小麦粉,中粮利金（天津）粮油股份有限公司静海分公司 ,深州信誉楼百货有限公司 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北黑马面粉有限责任公司 ,辛集市便宜坊商贸有限公司翡翠园店 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",面包用小麦粉,粮食及其制品-->小麦粉,中粮面业(海宁)有限公司 ,衡水吉美超市有限责任公司安平县购物广场 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",面包用小麦粉,粮食及其制品-->小麦粉,滨州中裕食品有限公司　 ,衡水吉美超市有限责任公司深州市购物广场 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",五得利三星富强高筋小麦粉,粮食及其制品-->小麦粉,五得利面粉集团有限公司　 ,宁晋县信和银泰商贸有限公司 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",特精小麦粉,粮食及其制品-->小麦粉,滨州中裕食品有限公司　 ,河北衡水爱特购物中心有限责任公司武邑万德福购物广场 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",筋爽饺子粉（饺子用小麦粉）,粮食及其制品-->小麦粉,中粮面业（德州）有限公司 ,河北衡水爱特购物中心有限责任公司武邑万德福购物广场 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",高筋小麦粉（富强高筋小麦粉）,粮食及其制品-->小麦粉,邢台金沙河面业有限责任公司 ,黄骅市禧家源食品百货超市 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,"小麦粉,小麦",五得利雪晶小麦粉,粮食及其制品-->小麦粉,五得利集团深州面粉有限公司 ,阜城县佳乐福家商贸有限公司 ,2021-04-13,,,,,,,合格,国内监督抽查(河北市场监管局),2021-04-13,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,合肥燕庄食用油有限责任公司 ,柞水县乾佑天和城生活超市 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,食用植物调和油（调和芝麻油）,食用油脂及其制品-->食用植物油,三原立博调味食品有限责任公司 ,柞水县乾佑天和城生活超市 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,香满园纯芝麻油,食用油脂及其制品-->食用植物油,嘉里粮油（青岛）有限公司 ,商南县家鲜生商贸有限公司 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,陕西三原吉祥调味品有限公司 ,商南县德盛饮食有限责任公司德盛大厦 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,四川省黎红杉食品有限公司 ,渝北区余强食品经营部 ,2021-04-12,,,乙基麦芽酚,,432μg/kg,不得使用,不合格,国内监督抽查(重庆市场监管局),2021-04-12,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,吉林省鑫泰食品调味有限公司 ,松原市家得乐商贸有限公司 ,2021-04-12,,,,,,,合格,国内监督抽查(吉林市场监管厅),2021-04-12,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,吉林省鑫泰食品调料有限公司 ,吉林亚泰超市有限公司 ,2021-04-12,,,,,,,合格,国内监督抽查(吉林市场监管厅),2021-04-12,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,吉林省鑫泰食品调料有限公司 ,吉林亚泰超市有限公司 ,2021-04-12,,,,,,,合格,国内监督抽查(吉林市场监管厅),2021-04-12,/
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,重庆卓立粮油食品有限公司 ,重庆市巴南教育发展有限公司 ,2021-04-12,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-04-12,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,绍兴市杨氏食品（麻油）制造有限公司 ,余姚市李建广超市 ,2021-04-09,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-04-09,/
食品伙伴网,芝麻油,马家小磨芝麻油,食用油脂及其制品-->食用植物油,三原立博调味食品有限责任公司 ,咸阳鑫盛伍佳生活超市合伙企业（普通合伙） ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,食用植物调和油（调和芝麻油）,食用油脂及其制品-->食用植物油,三原全利香食品有限公司 ,陕西家都实业有限公司 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,三原兴邦油品有限公司 ,陕西物美新百超市有限公司咸阳财富中心店 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,三原兴邦油品有限公司 ,陕西物美新百超市有限公司咸阳财富中心店 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,陕西三原四季溢香调味有限公司 ,山阳县立秦好又多商贸有限公司 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,陕西三原四季溢香调味有限公司 ,山阳县立秦好又多商贸有限公司 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,三原兴邦油品有限公司 ,陕西永辉超市有限公司渭南前进路分公司 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,三原香源食品有限公司 ,咸阳世纪金花商贸有限公司量贩新兴店 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,三原全利香食品有限公司 ,白河县明晓商务有限公司 ,2021-04-09,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-04-09,
