信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食安通,黄豆,黄豆芽,,/,,/,,,6-苄基腺嘌呤(6-BA)（不得检出）;4-氯苯氧乙酸钠(以4-氯苯氧乙酸计)（不得检出）,,198μg/kg;262μg/kg,,不合格,国内监督抽查(新疆维吾尔自治区市场监督管理局),2021-02-19,
食安通,黄豆,黄豆芽,,/,,/,,,6-苄基腺嘌呤(6-BA)（不得检出）,,45.4μg/kg,,不合格,国内监督抽查(新疆维吾尔自治区市场监督管理局),2021-02-19,
食安通,黄豆,黄豆芽,,/,,2020-11-11,,,4-氯苯氧乙酸钠(以4-氯苯氧乙酸计)（不得检出）,,0.202mg/kg,,不合格,国内监督抽查(云南省市场监督管理局),2021-02-19,
食安通,黄豆,黄豆芽,,/,,2020-11-11,,,4-氯苯氧乙酸钠(以4-氯苯氧乙酸计)（不得检出）,,0.277mg/kg,,不合格,国内监督抽查(云南省市场监督管理局),2021-02-19,
食安通,黄豆,黄豆芽,,/,,2020-09-09,,,6-苄基腺嘌呤(6-BA)（不得检出）,,34.3μg/kg,,不合格,国内监督抽查(安徽省市场监督管理局),2021-02-10,
食安通,黄豆,黄豆芽,,北京顺鑫华顺源农业科技发展有限公司,,20200706,,,6-苄基腺嘌呤(6-BA)(mg/kg)（不得检出）,,0.0157,,不合格,国内监督抽查(北京市市场监督管理局),2021-02-10,
食安通,黄豆,黄豆芽,,/,,2020-12-12,,,4-氯苯氧乙酸钠(以4-氯苯氧乙酸计)（不得检出）,,215μg/kg,,不合格,国内监督抽查(广东省市场监督管理局),2021-02-09,
食安通,黄豆,黄豆芽,,/,,20201123,,,6-苄基腺嘌呤(6-BA)(mg/kg)（不得检出）,,0.0439,,不合格,国内监督抽查(北京市市场监督管理局),2021-02-08,
食安通,黄豆,玉龙黄豆酱油,,大足区玉龙酿造厂,,2020-03-05,,,氨基酸态氮(以氮计)（≥0.40g/100mL）,,0.21g/100mL,,不合格,国内监督抽查(重庆市市场监督管理局),2021-02-07,
食安通,黄豆,黄豆芽,,/,,/,,,6-苄基腺嘌呤(6-BA)（不得检出）,,290μg/kg,,不合格,国内监督抽查(新疆维吾尔自治区市场监督管理局),2021-02-07,
食安通,黄豆,黄豆芽,,/,,/,,,6-苄基腺嘌呤(6-BA)（不得检出）,,108μg/kg,,不合格,国内监督抽查(新疆维吾尔自治区市场监督管理局),2021-02-07,
食安通,黄豆,黄豆芽,,集宁区绿丰食品加工园唐静豆芽加工房,,2020-11-29,,,6-苄基腺嘌呤(6-BA)（不得检出）,,0.0270mg/kg,,不合格,国内监督抽查(内蒙古自治区市场监督管理局),2021-02-07,
食安通,黄豆,黄豆芽,,郸城县久鸿农贸市场,,/,,,4-氯苯氧乙酸钠(以4-氯苯氧乙酸计)（不得检出）;6-苄基腺嘌呤(6-BA)（不得检出）,,114μg/kg;11.6μg/kg,,不合格,国内监督抽查(河南省市场监督管理局),2021-02-03,
食安通,黄豆,黄豆芽,,/,,20201028,,,6-苄基腺嘌呤(6-BA)(mg/kg)（不得检出）,,0.0222,,不合格,国内监督抽查(北京市市场监督管理局),2021-02-03,
食安通,黄豆,黄豆芽,,内蒙古伊景禾农牧业科技有限公司,,2020-12-21,,,6-苄基腺嘌呤(6-BA)（不得检出）,,0.412mg/kg,,不合格,国内监督抽查(内蒙古自治区市场监督管理局),2021-02-01,
食安通,味精,红梅大师傅味精,,沈阳红梅食品有限公司,,20200318,,,谷氨酸钠(%)（≥99.0）,,71.9,,不合格,国内监督抽查(北京市市场监督管理局),2021-02-05,
食安通,淀粉,小麦淀粉调制鲜湿米粉,,环江谭家米粉加工厂,,2020-06-12,,,二氧化硫残留量（不得使用）,,0.074g/kg,,不合格,国内监督抽查(广西壮族自治区市场监督管理局),2021-02-25,
食安通,淀粉,喀什粉条(淀粉制品),,喀什市启顺农副产品农民专业合作社,,2020-09-14/2020年09月14日,,,铝的残留量(干样品，以Al计)（≤200mg/kg）,,375mg/kg,,不合格,国内监督抽查(新疆维吾尔自治区市场监督管理局),2021-02-19,
食安通,淀粉,食用小麦淀粉调制鲜湿米粉,,防城港市港口区益膳食品厂,,2020-10-23,,,脱氢乙酸及其钠盐(以脱氢乙酸计)（不得使用）,,0.0924g/kg,,不合格,国内监督抽查(广西壮族自治区市场监督管理局),2021-02-18,
食安通,淀粉,木薯淀粉,,佛山市尚谷食品有限公司（分装）,,2020-05-03,,,"菌落总数（n=5,c=2,m=104,M=105）",,1.8×104;1.7×104;1.6×104;1.1×104;1.7×104CFU/g,,不合格,国内监督抽查(广东省市场监督管理局),2021-02-07,
食安通,淀粉,生粉（小麦淀粉）,,/,,2020.08.15,,,霉菌和酵母（≤103(CFU/g)）,,2.9×103(CFU/g),,不合格,国内监督抽查(深圳市市场监督管理局),2021-02-05,
食品伙伴网,"大豆,黄豆",大豆（黄豆）,豆及豆制品-->黄豆,/ ,新兴县新城镇泽江食品商行 ,2021-02-09,,,,,,,合格,国内监督抽查(广东市场监管局),2021-02-09,
食品伙伴网,"大豆,黄豆",大豆（黄豆）,豆及豆制品-->黄豆,/ ,阳西县家艳日杂档 ,2021-02-09,,,,,,,合格,国内监督抽查(广东市场监管局),2021-02-09,
食品伙伴网,大蒜,大蒜头,蔬菜及其制品-->鲜菜,/ ,杭州华润万家便利连锁有限公司文一西路店 ,2021-02-05,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-05,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,浙江龙泉市中山菜市场+翁积玉 ,2021-02-05,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-05,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,平湖市当湖张龙金蔬菜摊 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,杭州余杭区瓶窑镇王俊芝蔬菜摊 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,大蒜,大蒜,蔬菜及其制品-->鲜菜,/ ,东阳市吴宁航轩副食店 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,糖浆,葡萄糖浆,淀粉及淀粉制品-->淀粉糖,上海好成食品发展有限公司 ,上海好成食品发展有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,糖浆,果葡糖浆,淀粉及淀粉制品-->淀粉糖,上海好成食品发展有限公司 ,上海好成食品发展有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,糖浆,低聚异麦芽糖浆,淀粉及淀粉制品-->淀粉糖,上海好成食品发展有限公司 ,上海好成食品发展有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,生蚝,生蚝,水产及其制品-->生鲜（冻）水产品,/ ,台州市路桥区串意烧烤店 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,生蚝,生蚝,餐饮环节产品-->水产品,/ ,福州市仓山区渔博餐饮店 ,2021-02-26,,,氯霉素,,1.45μg/kg,不得检出,不合格,国内监督抽查(福建市场监管局),2021-02-26,原料
食品伙伴网,生蚝,生蚝,水产及其制品-->生鲜（冻）水产品,/ ,北京鸿锦餐饮有限公司光彩路店 ,2021-02-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-26,
食品伙伴网,贝类,白文蛤（活贝类）,水产及其制品-->生鲜（冻）水产品,/ ,福建省绿洲超市有限公司莆田龙桥店 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,贝类,花蛤（活贝类）,水产及其制品-->生鲜（冻）水产品,/ ,福建永辉超市有限公司莆田市仙游安特豪景园店 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,贝类,美国贝（活贝类）,水产及其制品-->生鲜（冻）水产品,/ ,福州家乐福商业有限公司宝龙店 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,贝类,花蛤（活贝类）,水产及其制品-->生鲜（冻）水产品,/ ,闽侯县城关茂秋海产摊 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,贝类,花蛤(贝类),水产及其制品-->生鲜（冻）水产品,/ ,冯本根个体工商户 ,2021-02-09,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-09,
食安通,白砂糖,白砂糖,,西安攀峰顺达商贸有限公司,,2019-11-13,,,色值（≤150IU）,,171IU,,不合格,国内监督抽查(山西省市场监督管理局),2021-02-25,
食安通,白砂糖,细白砂糖,,中山市金迪潮食品有限公司,,2020-10-23,,,色值（≤150IU）,,165IU,,不合格,国内监督抽查(广东省市场监督管理局),2021-02-07,
食安通,芝麻油,黑芝麻油,,洛阳市发群调味品有限公司,,2020-04-10,,,乙基麦芽酚（不得使用）,,2.94×103μg/kg,,不合格,国内监督抽查(河南省市场监督管理局),2021-02-23,
食安通,芝麻油,纯芝麻油,,含山县正隆油脂有限公司,,2020-02-22,,,乙基麦芽酚（不得使用）,,1.32×103μg/kg,,不合格,国内监督抽查(江苏省市场监督管理局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,山东齐鲁生物科技集团山东三九味精有限公司 ,眉州东坡餐饮管理(北京)有限公司魏公村分公司 ,2021-02-10,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-10,
食品伙伴网,味精,味精,调味品-->味精,内蒙古阜丰生物科技有限公司 ,北京鸿源大鸭梨餐饮有限公司 ,2021-02-10,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-10,
食品伙伴网,味精,味精,调味品-->味精,常州市康源调味品厂 ,扬中市三茅镇圆梦副食品店 ,2021-02-23,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-23,GC20320000294932723
食品伙伴网,味精,超天牌王中王味精（正反面的“王中王”为系列名称）,调味品-->味精,杭州传世食品有限公司 ,丹阳市开发区计丽食品店 ,2021-02-23,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-23,GC20320000294932843
食品伙伴网,味精,纯粮味精,调味品-->味精,加加食品集团股份有限公司 ,铜仁市碧江区精彩和家超市 ,2021-02-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-25,/
食品伙伴网,味精,味精,调味品-->味精,莲花健康产业集团股份有限公司（原河南莲花味精股份有限公司） ,铜仁市碧江区精彩和家超市 ,2021-02-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-25,/
食品伙伴网,味精,国泰味精,调味品-->味精,四川国莎实业有限公司 ,贵州省铜仁锦江华联玛客超市有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-25,/
食品伙伴网,味精,太太乐味精,调味品-->味精,苏州市合兴食品有限公司 ,贵州省铜仁锦江华联玛客超市有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-25,/
食品伙伴网,味精,味精,调味品-->味精,福州百味食品有限公司连江分公司 ,厦门永辉民生超市有限公司集美杏滨万科店 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,味丹鲜味精,调味品-->味精,厦门味丹食品有限公司 ,莆田市城厢区树珊龙鑫农产品店 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,味精,调味品-->味精,福州百味食品有限公司连江分公司 ,福建永辉超市有限公司宁德万达分公司 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,纯味精,调味品-->味精,泉州中侨（集团）股份有限公司味精厂 ,龙岩新华都购物广场有限公司永定店 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,纯味精,调味品-->味精,泉州中侨（集团）股份有限公司味精厂 ,南平新华都购物广场有限公司光泽文昌店 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,海燕味精,调味品-->味精,厦门金海燕食品工业有限公司 ,华润万家商业科技（福州）有限公司 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,康友牌味精,调味品-->味精,福州康友贸易有限公司 ,福州市鼓楼区环城生鲜超市 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,亚钦味精,调味品-->味精,泉州市泉港区泉塔调味食品厂 ,福建省家乐华超市有限公司晋江市青阳分公司 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,双桥味精,调味品-->味精,广州奥桑味精食品有限公司 ,重庆雾都宾馆 ,2021-02-05,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-05,
食品伙伴网,味精,味精,调味品-->味精,苏州市合兴食品有限公司 ,内蒙古维多利摩尔超市有限责任公司新城东街分店 ,2021-02-07,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-02-07,
食品伙伴网,味精,味精,调味品-->味精,上海太太乐食品有限公司无锡分公司 ,内蒙古维多利摩尔超市有限责任公司新城东街分店 ,2021-02-07,,,,,,,合格,国内监督抽查(内蒙古市场监管局),2021-02-07,
食品伙伴网,味精,味精,调味品-->味精,山东金旦旦食品有限公司 ,北京中航大厦有限公司东四餐厅 ,2021-02-08,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-08,
食品伙伴网,味精,味精,调味品-->味精,廊坊梅花调味食品有限公司(分装) ,鄱阳县悦购福购物广场有限公司 ,2021-02-05,,,,,,,合格,国内监督抽查(江西市场监管局),2021-02-05,
食品伙伴网,味精,味精,调味品-->味精,廊坊梅花调味食品有限公司(分装) ,鄱阳县悦购福购物广场有限公司 ,2021-02-05,,,,,,,合格,国内监督抽查(江西市场监管局),2021-02-05,
食品伙伴网,味精,菱花牌味精,调味品-->味精,梁山菱花生物科技有限公司　 ,鄱阳县悦购福购物广场有限公司 ,2021-02-05,,,,,,,合格,国内监督抽查(江西市场监管局),2021-02-05,
食品伙伴网,味精,海燕味精,调味品-->味精,厦门金海燕食品工业有限公司 ,漳州市永都商贸有限公司 ,2021-02-05,,,,,,,合格,国内监督抽查(福建市场监管局),2021-02-05,
食品伙伴网,味精,味精,调味品-->味精,上海冠生园天厨调味品有限公司 ,上海七宝乐购购物中心有限公司奉贤分公司 ,2021-02-03,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,莲花健康产业集团股份有限公司（原河南莲花味精股份有限公司） ,安徽省台客隆连锁超市有限责任公司泾县店 ,2021-02-03,,,,,,,合格,国内监督抽查(安徽市场监管局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,梁山菱花生物科技有限公司　 ,安徽永辉超市有限公司六安万达分公司 ,2021-02-03,,,,,,,合格,国内监督抽查(安徽市场监管局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,山东齐鲁生物科技集团山东三九味精有限公司 ,北京鲜口美福熟食店 ,2021-02-03,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,呼伦贝尔东北阜丰生物科技有限公司 ,北京武福同乐餐饮服务有限公司 ,2021-02-03,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,广州奥桑味精食品有限公司 ,北京旺顺阁五十二餐饮有限公司 ,2021-02-03,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,苏州市合兴食品有限公司　 ,永旺商业有限公司北京丰台分公司 ,2021-02-03,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-03,
食品伙伴网,味精,红梅味精,调味品-->味精,沈阳红梅食品有限公司　 ,北京洋森餐饮管理有限公司 ,2021-02-03,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-03,
食品伙伴网,味精,谷氨酸钠（味精）（分装）,调味品-->味精,河南久居香调味品有限公司 ,北京秀华调料店 ,2021-02-03,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-03,
食品伙伴网,味精,味全高鲜味精（升级配方）,调味品-->味精,味全食品工业股份有限公司 ,北京绿地优鲜超市有限公司 ,2021-02-03,,,,,,,合格,国内监督抽查(北京市场监管局),2021-02-03,
食品伙伴网,味精,味精,调味品-->味精,贵州昌哥食品有限公司 ,贵阳云岩世纪购物中心 ,2021-02-04,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-04,/
食品伙伴网,味精,红梅大师傅味精,调味品-->味精,沈阳红梅食品有限公司 ,北京如家味道餐饮文化有限公司 ,2021-02-05,,,谷氨酸钠(%),,71.9%,≥99.0%,不合格,国内监督抽查(北京市场监管局),2021-02-05,
食品伙伴网,芝麻油,小磨香油（芝麻油）,食用油脂及其制品-->食用植物油,重庆市万州区芳太太小磨香油有限公司 ,巫溪县上磺镇龙马时尚购物中心 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,/ ,重庆红蜻蜓君惠粮油有限责任公司北碚经营部 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,河北双龙调味品有限公司 ,临清市松林镇世纪佳华购物广场 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,邹城市旺天食品有限公司 ,梁山县亿隆购物广场 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,芝麻油,孔府黑芝麻油,食用油脂及其制品-->食用植物油,山东曲阜市孔府食品有限公司 ,泰安银座商城有限公司宁阳分公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,嘉里粮油（青岛）有限公司（代号QDO） ,枣庄市中区世纪如海购物广场 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,芝麻油,富硒小磨芝麻油,食用油脂及其制品-->食用植物油,枣庄乡友食品有限公司 ,枣庄市中区世纪如海购物广场 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,芝麻油,正张芝麻油,食用油脂及其制品-->食用植物油,廊坊正张食用油有限公司 ,大城县康复路明珠副食店 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,嘉里粮油（青岛）有限公司 ,霸州市益津市场金星调料商店 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,芝麻油,纯正芝麻油,食用油脂及其制品-->食用植物油,四川饭扫光食品集团股份有限公司 ,南京市秦淮区百名家百货店 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,纯香芝麻油（芝麻香油）,食用油脂及其制品-->食用植物油,李锦记（新会）食品有限公司　 ,南京市建邺区江兵桂芳百货经营部 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,湖南省华康食品有限责任公司 ,湖南省华康食品有限责任公司 ,2021-02-26,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-02-26,
食品伙伴网,芝麻油,100%纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康实业有限责任公司 ,湖南省长康实业有限责任公司 ,2021-02-26,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-02-26,
食品伙伴网,芝麻油,香芝麻油,食用油脂及其制品-->食用植物油,湘阴县湘丰实业有限责任公司 ,湘阴县湘丰实业有限责任公司 ,2021-02-26,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-02-26,
食品伙伴网,芝麻油,小磨纯芝麻油,食用油脂及其制品-->食用植物油,宜宾市翠屏区光全食品有限责任公司 ,何勇 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,三原全利香食品有限公司 ,九龙坡区何刚超市 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,成都宝阳味业有限责任公司 ,重庆商社新世纪百货连锁经营有限公司潼南嘉瑞店 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,重庆绿态油脂有限公司 ,孙雪琴 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,福达坊粮油集团（湖北）有限公司 ,重庆重客隆超市连锁有限责任公司花卉园西路连锁店 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,黑纯芝麻油,食用油脂及其制品-->食用植物油,合肥市金乡味工贸有限责任公司 ,成都绿地优鲜商业管理有限公司重庆国金中心分公司 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,芝麻油,食用植物调和油（调和芝麻油）,食用油脂及其制品-->食用植物油,咸阳一品工贸有限公司 ,宿迁市洋河新区郑楼镇陈军超市 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康实业有限责任公司 ,江苏苏果超市有限公司南通城山路店 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,合肥市金乡味工贸有限责任公司 ,靖江市副采吉麦隆超市有限公司 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,马鞍山市易莲调味食品有限公司 ,东台市亚维华联购物中心靖江斌斌加盟店 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,含山县正隆油脂有限公司 ,昆山市周市镇吉麦隆百货超市 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,香满园纯芝麻油,食用油脂及其制品-->食用植物油,益海嘉里(武汉)粮油工业有限公司 ,石嘴山市大武口区康业购物中心电视台店 ,2021-02-20,,,,,,,合格,国内监督抽查(宁夏市场监管厅),2021-02-20,
食品伙伴网,芝麻油,小磨芝麻油,食用油脂及其制品-->食用植物油,大名县大名府香油调味有限公司 ,石嘴山市嘉之会超市有限公司 ,2021-02-20,,,,,,,合格,国内监督抽查(宁夏市场监管厅),2021-02-20,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,洛阳市发群调味品有限公司 ,镇平县优鲜生活广场 ,2021-02-24,,,乙基麦芽酚,,2.94×10³μg/kg,不得使用,不合格,国内监督抽查(河南市场监管局),2021-02-24,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,绍兴市杨氏食品(麻油)制造有限公司 ,绍兴市杨氏食品(麻油)制造有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,马鞍山湘粮食品有限公司 ,金华物美大卖场有限公司江南店 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,马鞍山富振华食品有限公司 ,江都区丁沟镇荣博百货超市 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,芝麻油,芝麻油（小磨香油）,食用油脂及其制品-->食用植物油,河南永香居食品有限公司 ,兖州新合作百意商贸丰县有限公司 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,五河县顺鹏农副产品有限公司 ,珠山区日新百货太白园加盟店 ,2021-03-01,,,,,,,合格,国内监督抽查(江西市场监管局),2021-03-01,
