信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,,手磨豆干（香辣味）,豆及豆制品-->非发酵豆制品,重庆周义食品有限公司铁杆分公司 ,北京永辉超市有限公司顺义马坡分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,手磨豆干（五香味）,豆及豆制品-->非发酵豆制品,荆门福汇达生物科技有限公司 ,北京永辉超市有限公司顺义分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,香卤豆干（五香味）,豆及豆制品-->非发酵豆制品,重庆市佳佳乐食品有限公司 ,北京永辉超市有限公司朝阳常营分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,香辣味嫩豆干（大豆蛋白制品）,豆及豆制品-->非发酵豆制品,河北康贝尔食品有限公司 ,北京易初莲花连锁超市有限公司通州店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,花桥腐乳原味腐乳,豆及豆制品-->发酵豆制品,北京王致和(桂林腐乳)食品有限公司 ,北京物美超市有限公司北七家店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,陈泡山椒味手磨豆干（蒸煮大豆蛋白制品）,豆及豆制品-->非发酵豆制品,重庆市天润食品开发有限公司 ,北京永辉超市有限公司朝阳常营分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,老长沙臭豆腐（蒜香味）,豆及豆制品-->发酵豆制品,湖南金磨坊食品有限公司 ,北京永辉超市有限公司顺义马坡分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,腐竹,豆及豆制品-->非发酵豆制品,内黄县京统食品有限公司 ,北京家乐福商业有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,手撕素牛排藤椒味（大豆蛋白制品）,豆及豆制品-->非发酵豆制品,重庆市渝记椒派食品有限公司 ,北京博洋恒泰商贸中心 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,酱香味厚豆干,豆及豆制品-->非发酵豆制品,劲仔食品集团股份有限公司 ,北京永辉超市有限公司朝阳常营分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,长沙臭豆腐（发酵性豆制品）,豆及豆制品-->发酵豆制品,湖南怡合村食品有限公司 ,北京永辉超市有限公司顺义马坡分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,鲜肉香肠（肉淀粉肠）,淀粉及淀粉制品-->淀粉制品,清苑县同发食品厂 ,北京黄村桥永兴在广食品店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,粉丝,淀粉及淀粉制品-->淀粉制品,/ ,标记(北京)餐饮管理有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,宽粉,淀粉及淀粉制品-->淀粉制品,/ ,凑凑(天津)餐饮管理有限公司北京顺义店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,宽粉,淀粉及淀粉制品-->淀粉制品,/ ,境缘京味菜(北京)有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,粉丝,淀粉及淀粉制品-->淀粉制品,/ ,湊湊餐饮管理有限公司北京朝阳北路店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,水晶粉丝,淀粉及淀粉制品-->淀粉制品,讷河市家良淀粉食品有限公司 ,肇州县世纪华辰超市连锁有限公司呼兰恒鑫分公司 ,2022-01-13,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2022-01-13,
食品伙伴网,,云晶牌马铃薯淀粉,淀粉及淀粉制品-->淀粉,黑龙江省依安县兴安岭薯业有限公司 ,宝清县嘉买乐购物有限公司新华分公司 ,2022-01-13,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2022-01-13,
食品伙伴网,,龙口粉丝,淀粉及淀粉制品-->淀粉制品,烟台三嘉粉丝有限公司 ,抚远市抚远镇乐佰客超市 ,2022-01-13,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2022-01-13,
食品伙伴网,,粉条,淀粉及淀粉制品-->淀粉制品,太原市尖草坪区天天昌盛食品加工坊 ,晋中市榆次区红升豆制品经销部 ,2022-01-14,,,山梨酸及其钾盐（以山梨酸计）,,0.161g/kg,不得使用,不合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,宽粉,淀粉及淀粉制品-->淀粉制品,/ ,北京诚膳餐饮管理有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,宝器火锅宽粉,淀粉及淀粉制品-->淀粉制品,/ ,北京锦绣川悦餐饮管理有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,红薯粉条,淀粉及淀粉制品-->淀粉制品,/ ,北京左庭右舍企业管理有限公司欣宁街分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,宽粉,淀粉及淀粉制品-->淀粉制品,/ ,北京兴渝餐饮管理有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,粉丝,淀粉及淀粉制品-->淀粉制品,/ ,北京盈家通吃餐饮管理有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,苕粉,淀粉及淀粉制品-->淀粉制品,/ ,北京重八山泰餐饮有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,午餐香肠（肉淀粉肠）,淀粉及淀粉制品-->淀粉制品,清苑县同发食品厂 ,北京黄村桥永兴在广食品店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,马铃薯鲜宽粉,淀粉及淀粉制品-->淀粉制品,/ ,魏老香餐饮管理(北京)有限公司马驹桥分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,红薯粉,淀粉及淀粉制品-->淀粉制品,/ ,北京铁山鱼乡餐饮管理有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,宽粉,淀粉及淀粉制品-->淀粉制品,/ ,北京景粹和京味居餐饮有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,宽粉,淀粉及淀粉制品-->淀粉制品,/ ,迎祥新诺(北京)餐饮有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,生粉,淀粉及淀粉制品-->淀粉,江西省祥橱实业有限公司 ,高安顺泰百货有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,生粉（玉米淀粉）,淀粉及淀粉制品-->淀粉,普宁市华鹏食品有限公司 ,东兴市港大商贸有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用玉米淀粉,淀粉及淀粉制品-->淀粉,乐陵市益民调味食品有限公司 ,东兴市港大商贸有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,土豆淀粉（分装）,淀粉及淀粉制品-->淀粉,郑州市大碾坊食品有限公司 ,广西新润发商贸有限公司东兴大坪路分公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用生粉(食用玉米淀粉),淀粉及淀粉制品-->淀粉,广东陶味园食品科技有限公司 ,广西贺州市泰兴连锁有限责任公司鼎富购物中心 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,三迪®葡萄糖,淀粉及淀粉制品-->淀粉糖,汕头市迪味食品有限公司 ,南昌市振兴大药房有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,红薯粉条,淀粉及淀粉制品-->淀粉制品,烟台双塔食品股份有限公司 ,江西步步高商业连锁有限责任公司萍乡安源店 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,红薯粉丝,淀粉及淀粉制品-->淀粉制品,龙口市龙宇食品有限公司 ,南昌县鸿澄旺中旺超市 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,龙口粉丝,淀粉及淀粉制品-->淀粉制品,龙口佳久发食品有限公司 ,南昌县鸿澄旺中旺超市 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,龙口粉丝,淀粉及淀粉制品-->淀粉制品,龙口佳久发食品有限公司 ,南昌县鸿澄旺中旺超市 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,玉米淀粉,淀粉及淀粉制品-->淀粉,惠州市老友食品有限公司 ,高安顺泰百货有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,红薯粉,淀粉及淀粉制品-->淀粉制品,惠州市老友食品有限公司 ,高安顺泰百货有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,生粉,淀粉及淀粉制品-->淀粉,江西省祥橱实业有限公司 ,高安顺泰百货有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,粉皮,淀粉及淀粉制品-->淀粉制品,/ ,袁州区城西吴津文杂货店 ,2022-01-12,,,,,,,合格,国内监督抽查(江西市场监管局),2022-01-12,
食品伙伴网,,食用玉米淀粉,淀粉及淀粉制品-->淀粉,黑龙江龙凤玉米开发有限公司 ,黑龙江龙凤玉米开发有限公司 ,2022-01-13,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2022-01-13,
食品伙伴网,,刘连科粉条,淀粉及淀粉制品-->淀粉制品,兰西高氏淀粉加工厂 ,绥化市北林区恒华山特产品店 ,2022-01-13,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2022-01-13,
食品伙伴网,,年糕(淀粉制品),淀粉及淀粉制品-->淀粉制品,安达市米香缘食品加工厂 ,富裕县物尔美超市 ,2022-01-13,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2022-01-13,
食品伙伴网,,百钻快煮黑珍珠粉圆,淀粉及淀粉制品-->淀粉制品,广东中汇食品有限公司 ,南宁市嘉发烘焙食品经营部 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,腐竹（原色原味）,豆及豆制品-->非发酵豆制品,内黄县京统食品有限公司 ,北京家乐福商业有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,火锅豆皮,豆及豆制品-->非发酵豆制品,红河谷粒工贸有限公司 ,昔阳县方东信商贸有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,火锅豆皮,豆及豆制品-->非发酵豆制品,平定县逸盛农牧有限公司 ,昔阳县乐美商贸有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,黄豆腐竹,豆及豆制品-->非发酵豆制品,沧州市华海顺达粮油调料有限公司 ,昔阳县方东信商贸有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,火锅豆皮,豆及豆制品-->非发酵豆制品,霍州市隆旺佳豆制品有限公司 ,霍州市东大街优鲜生活超市 ,2022-01-14,,,,,,,合格,国内监督抽查(山西市场监管局),2022-01-14,
食品伙伴网,,蒸豆干,豆及豆制品-->非发酵豆制品,山东启腾生物科技有限公司 ,北京颖和高食品商贸中心 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,麻油白腐乳,豆及豆制品-->发酵豆制品,江西永叔府食品有限公司 ,北京辉多乐多商贸有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,老式大辣片（风味豆制品）,豆及豆制品-->非发酵豆制品,枣庄市山亭区满香源食品厂 ,北京联兴源食品批发中心 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,手撕素肉（烧烤味）大豆蛋白制品,豆及豆制品-->非发酵豆制品,河北哆呋食品有限公司 ,北京永辉超市有限公司朝阳常营分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,香辣味手磨豆干,豆及豆制品-->非发酵豆制品,重庆上口佳农业开发有限公司 ,北京家乐福商业有限公司新顺店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,香香嘴牛汁味串烧（大豆蛋白类制品）,豆及豆制品-->非发酵豆制品,成都香香嘴豆制品有限公司 ,北京永辉超市有限公司朝阳常营分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,香辣腐乳,豆及豆制品-->发酵豆制品,广东厨邦食品有限公司 ,北京辉多乐多商贸有限公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,京王豆干,豆及豆制品-->非发酵豆制品,大城县大宇食品有限公司 ,北京易初莲花连锁超市有限公司通州店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,香菇手磨豆干,豆及豆制品-->非发酵豆制品,重庆市渝记椒派食品有限公司 ,北京博洋恒泰商贸中心 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,风干素牛肉棒（豆制品）,豆及豆制品-->非发酵豆制品,安徽赛芙利食品有限公司 ,北京物美超市有限公司北七家店 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,手撕素牛排卤香味（大豆蛋白制品）,豆及豆制品-->非发酵豆制品,重庆市渝记椒派食品有限公司 ,北京博洋恒泰商贸中心 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,香菇手磨豆干,豆及豆制品-->非发酵豆制品,重庆市渝记椒派食品有限公司 ,北京博洋恒泰商贸中心 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,老豆腐串,豆及豆制品-->非发酵豆制品,枣庄市山亭区炫仔食品厂 ,北京颖和高食品商贸中心 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,干黄酱（黄豆酱）,豆及豆制品-->非发酵豆制品,北京六必居食品有限公司怀柔酿造厂 ,北京六必居食品有限公司怀柔酿造厂 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,手磨豆干（香菇味）,豆及豆制品-->非发酵豆制品,荆门福汇达生物科技有限公司 ,北京永辉超市有限公司朝阳常营分公司 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,干酱（黄豆酱）,豆及豆制品-->非发酵豆制品,北京六必居食品有限公司怀柔酿造厂 ,北京六必居食品有限公司怀柔酿造厂 ,2022-01-14,,,,,,,合格,国内监督抽查(北京市场监管局),2022-01-14,
食品伙伴网,,风味豆干（麻辣味）,豆及豆制品-->非发酵豆制品,重庆野山珍商贸有限公司 ,贵州合力超市采购有限公司花溪分公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,风味豆干（麻辣味）,豆及豆制品-->非发酵豆制品,重庆野山珍商贸有限公司 ,贵州合力超市采购有限公司花溪分公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,麻辣味豆干,豆及豆制品-->非发酵豆制品,重庆市渝北区龙泰食品商行 ,贵州华联综合超市有限公司贵阳分公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,麻辣干丝,豆及豆制品-->非发酵豆制品,贵州龙缘盛豆业有限公司 ,贵州龙缘盛豆业有限公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,麻辣香片（非发酵性豆制品）,豆及豆制品-->非发酵豆制品,贵州龙缘盛豆业有限公司 ,贵州龙缘盛豆业有限公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,香卤干（非发酵性豆制品）,豆及豆制品-->非发酵豆制品,贵州龙缘盛豆业有限公司 ,贵州龙缘盛豆业有限公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,豆油皮,豆及豆制品-->非发酵豆制品,贵州省瓮安县猴场左氏食品有限责任公司 ,贵州省瓮安县猴场左氏食品有限责任公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,黄豆腐竹,豆及豆制品-->非发酵豆制品,重庆市天润食品开发有限公司 ,贵州永辉超市有限公司贵乌北路分公司 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,麻辣味豆干,豆及豆制品-->非发酵豆制品,重庆市渝北区龙泰食品商行 ,黔西县富万家贸易发展有限公司马转盘分店 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,烧烤味豆干,豆及豆制品-->非发酵豆制品,重庆市渝北区龙泰食品商行 ,黔西县富万家贸易发展有限公司马转盘分店 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,李小林块块香豆腐干,豆及豆制品-->非发酵豆制品,遵义市块块香食品厂 ,遵义市块块香食品厂 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,红豆腐乳（素）,豆及豆制品-->发酵豆制品,贵州省湄潭县野谷草食品有限公司 ,遵义市榕树岛内价购物广场有限公司上海路分店 ,2022-01-13,,,,,,,合格,国内监督抽查(贵州市场监管局),2022-01-13,
食品伙伴网,,有机红小豆,豆及豆制品-->豆类,黑龙江北纯农产品开发有限公司 ,牡丹江龙江好日子东旺商贸有限公司七星分店 ,2022-01-13,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2022-01-13,
食品伙伴网,,红薯淀粉,淀粉及淀粉制品-->淀粉,石家庄市中兴糖业有限公司 ,上思县好多优便利超市 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用玉米淀粉,淀粉及淀粉制品-->淀粉,广州市白云区云鹤食品厂 ,上思县嘉乐福购物超市 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,马蹄粉,淀粉及淀粉制品-->淀粉制品,桂林市翼翔食品厂 ,贺州百家福购物有限公司城西分公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用木薯淀粉（分装）,淀粉及淀粉制品-->淀粉,徐州人和居食品厂 ,上思县众益超市 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,骊翔生粉（食用玉米淀粉）,淀粉及淀粉制品-->淀粉,开原汇润食品有限公司 ,玉林市福绵区皆多好百货超市 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,天然葛粉,淀粉及淀粉制品-->淀粉,桂林市翼翔食品厂 ,贺州市万家联华商贸有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,馬蹄粉,淀粉及淀粉制品-->淀粉制品,桂林市翼翔食品厂 ,贺州市万家联华商贸有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用生粉,淀粉及淀粉制品-->淀粉,广西梧州金超林贸易有限责任公司 ,贺州市铂利超市有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用玉米淀粉,淀粉及淀粉制品-->淀粉,广州市白云区云鹤食品厂 ,上思县联华超市有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,生粉,淀粉及淀粉制品-->淀粉,江西省祥橱实业有限公司 ,上思县联华超市有限公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,生粉(食用玉米淀粉),淀粉及淀粉制品-->淀粉,福建泉州市华品实业有限公司 ,上思县盛万佳商贸有限责任公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用木薯淀粉,淀粉及淀粉制品-->淀粉,广州明誉食品发展有限公司 ,上思县盛万佳商贸有限责任公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,食用玉米淀粉,淀粉及淀粉制品-->淀粉,佛山市金源食品有限公司 ,上思县盛万佳商贸有限责任公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,嫩肉粉,淀粉及淀粉制品-->淀粉,东莞市出奇食品有限公司 ,上思县盛万佳商贸有限责任公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
食品伙伴网,,红薯淀粉（分装）,淀粉及淀粉制品-->淀粉,温县味美佳调味食品有限公司 ,上思县盛万佳商贸有限责任公司 ,2022-01-12,,,,,,,合格,国内监督抽查(广西市场监管局),2022-01-12,
