信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食安通,大豆,精制一级笨榨大豆油,,吉林善金*天然植物油有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-06-19,
食安通,大豆,精制一级笨榨大豆油,,吉林善金*天然植物油有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-06-19,
食安通,大豆,酥大豆,,被抽检单位：乌海市海勃湾万*超市,,,,,酸价、过氧化值,,,,不合格,国内监督抽查(),2015-06-16,
食安通,大豆,宝泉大豆酱,,黑龙江省宝泉岭农垦**酱业有限公司,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-06-15,
食安通,大豆,宝泉大豆酱,,黑龙江省宝泉岭农垦宝*酱业有限公司,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-06-15,
食安通,大豆,大豆油,,周口市五谷*粮油有限公司,,,,,过氧化值,,,,不合格,国内监督抽查(),2015-06-02,
食安通,大豆,八旗油坊非转基因冷压榨大豆油,,黑龙江八*粮油有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-07-23,
食安通,大豆,大豆油,,佳木斯市吉*豆业有限公司,,,,,溶剂残留量,,,,不合格,国内监督抽查(),2015-07-23,
食安通,大豆,老油坊纯压榨大豆油,,黑龙江省牡丹江垦区金*粮油加工有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-07-23,
食安通,大豆,鹤香笨榨（大豆油）,,大庆市庆新粮*分装厂,,,,,过氧化值,,,,不合格,国内监督抽查(),2015-07-23,
食安通,大豆,大豆油（质德壹品）,,黑龙江东*油脂有限公司,,,,,过氧化值,,,,不合格,国内监督抽查(),2015-07-23,
食安通,大豆,鹤香笨榨（大豆油）,,大庆市庆*粮油分装厂,,,,,过氧化值,,,,不合格,国内监督抽查(),2015-07-23,
食安通,大豆,合发榆树笨榨大豆油,,榆树市合*植物油有限公司,,,,,溶剂残留量,,,,不合格,国内监督抽查(),2015-07-20,
食安通,大豆,洼兴桥小榨大豆油,,黑龙江省洼兴桥小榨**有限公司,,,,,苯并[a]芘,,,,不合格,国内监督抽查(),2015-07-20,
食安通,大豆,乐买家压榨大豆油,,黑龙江省九三农垦**有机油脂有限责任公司,,,,,苯并[a]芘,,,,不合格,国内监督抽查(),2015-07-20,
食安通,大豆,大豆油,,沁阳市特美*粮油经销处,,,,,苯并(α)芘（标准值：≤10μg/kg/实测值：36.2μg/kg)、溶剂残留量(标准值：≤50mg/kg/实测值：181mg/kg）,,,,不合格,国内监督抽查(),2015-08-26,
食安通,大豆,猪肉大豆蛋白肠,,江门市江海*礼乐平发腊味加工场,,,,,苋菜红（标准值：不得添加/实测值：0.00074g/kg）,,,,不合格,国内监督抽查(),2015-08-26,
食安通,大豆,金胜富一级大豆油,,湖南省北泰*脂有限公司,,,,,过氧化值（标准值：≤5.0mmol/kg/实测值：5.2mmol/kg）,,,,不合格,国内监督抽查(),2015-08-18,
食安通,大豆,大豆腐,,被抽检单位：沈阳市金**捞食府,,,,,大肠菌群、金黄色葡萄球菌,,,,不合格,国内监督抽查(),2015-08-04,
食安通,大豆,大豆腐,,被抽检单位：沈阳市大东区祖*王*大院饭店,,,,,大肠菌群、金黄色葡萄球菌,,,,不合格,国内监督抽查(),2015-08-04,
食安通,大豆,大豆腐,,被抽检单位：沈阳市铁西区那**院子田*土菜大酒楼,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-08-04,
食安通,大豆,大豆腐,,被抽检单位：辽宁八*大厦,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-08-04,
食安通,大豆,大豆腐,,被抽检单位：沈阳建*大学（餐饮服务中心二食堂）,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-08-04,
食安通,大豆,大豆腐,,被抽检单位：沈阳市皇姑区老**餐馆塔湾分店,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-08-04,
食安通,大豆,一级大豆油,,太仓祥农食品有限公司（分装商）,,2015-05-15,,,脂肪酸组成（ND～0.1/ND～0.2/8.0～13.5/ND～0.2/ND～0.1/ND～0.1/2.5～5.4/17.7～28.0/49.8～59/5.0～11.0/0.1～0.6/ND～0.5/ND～0.1/ND～0.7/ND～0.3/ND～0.5）,,ND/0.4/19.4/0.2/0.1/ND/3.6/30.4/40.9/4.2/0.3/0.2/ND/0.2/ND/ND,,不合格,国内监督抽查(上海市食药监局),2015-09-11,
食安通,大豆,满庆红一级大豆油,,庆阳天露油脂有限公司,,2015-05-18,,,标签,,强调含维生素A，维生素E，不饱和脂肪酸，未标示对应含量；强调不含胆固醇，未标示含量；营养标签表题标示错误；能量单位标示错误；脂肪含量修约间隔错误，对维生素A，维生素E，胆固醇进行含量声称，未在营养成分表中标示相应含量,,不合格,国内监督抽查(甘肃省食药监局),2015-09-10,
食安通,大豆,鲁之元一级大豆油,,山东省博发油脂有限公司,,2015-04-24,,,标签,,脂肪NRV%数值计算错误；营养成分表中不应标示不饱和脂肪，应标示“单不饱和脂肪”和“多不饱和脂肪”,,不合格,国内监督抽查(甘肃省食药监局),2015-09-10,
食安通,大豆,香襄玉精炼一级大豆油,,襄阳市樊城区李红伟副食商店,,2015-07-23,,,过氧化值（≤5.0）,,5.42,,不合格,国内监督抽查(襄阳市食药监局),2015-09-08,
RASFF,小麦,Wheat Flour Ground Stoned,cereals and bakery products,,,,2020.2532,mycotoxins,Deoxynivalenol (DON),µg/kg - ppb,"1 063,39 ",max.750 µg/kg - ppb,serious,国外预警(RASFF),22-06-2020 09:08:22,
RASFF,小麦,Wheat gluten EKO,cereals and bakery products,,,,2020.3080,allergens,Undeclared mustard,,detected (>20mg/kg),not detectable,serious,国外预警(RASFF),29-07-2020 18:10:42,
RASFF,小麦,"Vermicelli 500G, Bulgur met vermicelli 900G, Bulgur (grof) 900G and Firiq (900G)",cereals and bakery products,,,,2020.5573,,,,,,serious,国外预警(RASFF),04-12-2020 17:51:49,
RASFF,小麦,Chakki Atta - Wheat Flour,cereals and bakery products,,,,2020.3307,,,,,,serious,国外预警(RASFF),18-08-2020 10:05:45,
RASFF,小麦,Dessert,cereals and bakery products,,,,2020.2370,,,,,,serious,国外预警(RASFF),09-06-2020 17:16:08,
RASFF,小麦,Weizen,cereals and bakery products,,,,2020.5348,,,,,,undecided,国外预警(RASFF),26-11-2020 17:03:58,
RASFF,小麦,wheat,cereals and bakery products,,,,2020.3578,,,,,,undecided,国外预警(RASFF),04-09-2020 15:25:11,
RASFF,牡蛎,Ostriche vive,bivalve molluscs and products thereof,,,,2020.1181,pathogenic micro-organisms,Norovirus,/g,Genoma virale genogruppo G2 detected in 0.023,,serious,国外预警(RASFF),12-03-2020 16:37:16,
RASFF,牡蛎,Austern /// oysters,bivalve molluscs and products thereof,,,,2020.1297,pathogenic micro-organisms,Norovirus,,,,serious,国外预警(RASFF),20-03-2020 15:39:24,
RASFF,牡蛎,Oysters,bivalve molluscs and products thereof,,,,2020.1416,,,,,,serious,国外预警(RASFF),27-03-2020 10:00:01,
RASFF,牡蛎,ostriche vive - live oysters,bivalve molluscs and products thereof,,,,2020.1906,pathogenic micro-organisms,Norovirus,,rilevata presenza rna virale,assenza,undecided,国外预警(RASFF),06-05-2020 15:38:40,
RASFF,牡蛎,ostrica giapponese- live oysters (Crassostrea gigas),bivalve molluscs and products thereof,,,,2020.3735,pathogenic micro-organisms,too high count of-Escherichia coli,MPN/100g,17000,"non devono superare, nel 90 % dei campioni, i 4 600E.coli per 100 g di polpa  MPN/100g",serious,国外预警(RASFF),14-09-2020 11:20:01,
RASFF,牡蛎,Oysters,bivalve molluscs and products thereof,,,,2020.1300,pathogenic micro-organisms,Norovirus,,Detected,,serious,国外预警(RASFF),20-03-2020 15:58:43,
RASFF,牡蛎,Oysters (Crassostrea gigas),bivalve molluscs and products thereof,,,,2020.1001,pathogenic micro-organisms,Norovirus,,Present,Absent,serious,国外预警(RASFF),02-03-2020 15:21:00,
食安通,黄豆,黄豆酱油,,西安德*堂食品有限公司,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-05-21,
食安通,黄豆,葱伴侣黄豆酱,,济南宜*食品有限公司,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-05-18,
食安通,黄豆,香辣传奇托县黄豆香辣酱,,内蒙古正*谷物食品有限公司,,,,,菌落总数,,,,不合格,国内监督抽查(),2015-05-15,
食安通,黄豆,香辣传奇托县黄豆香辣酱,,内蒙古*隆谷物食品有限公司,,,,,菌落总数,,,,不合格,国内监督抽查(),2015-05-15,
食安通,黄豆,黄豆酱油(酿造酱油),,博乐市复*酱园,,,,,标签,,,,不合格,国内监督抽查(),2015-06-25,
食安通,黄豆,黄豆酱,,东丰县鹿*酿造厂,,,,,山梨酸,,,,不合格,国内监督抽查(),2015-06-23,
食安通,黄豆,黄豆酱油,,四川省大竹县紫*酿造厂,,,,,可溶性无盐固形物、氨基酸态氮、全氮、苯甲酸及其钠盐、感官,,,,不合格,国内监督抽查(),2015-06-19,
食安通,黄豆,黄豆酱油,,丰都县长*酿造厂,,,,,可溶性无盐固形物、全氮、氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-19,
食安通,黄豆,黄豆,,被抽检单位：阿拉善盟阿拉善左旗王*水果超市,,,,,过氧化值,,,,不合格,国内监督抽查(),2015-06-16,
食安通,黄豆,黄豆酱油,,集贤县祥*调味品酿造有限公司,,,,,菌落总数,,,,不合格,国内监督抽查(),2015-06-15,
食安通,黄豆,华维黄豆母油,,鹤岗市兴安区华*酿造食品厂,,,,,甜蜜素,,,,不合格,国内监督抽查(),2015-06-15,
食安通,黄豆,黄豆酱油,,黑龙江省齐市建华区回*调味品厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-15,
食安通,黄豆,黄豆酿造酱油,,哈尔滨月*实业有限责任公司,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-15,
食安通,黄豆,黄豆酱油,,哈尔滨市益*酱油厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-15,
食安通,黄豆,黄豆酱油,,武威市西*熏醋厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-11,
食安通,黄豆,黄豆酱油,,武威市西*熏醋厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-11,
食安通,黄豆,黄豆酱油,,淄博鲁燕永*食品有限公司,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-03,
食安通,黄豆,黄豆老抽,,青岛味极*食品有限公司,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-03,
食安通,黄豆,黄豆酱油,,铜仁市*制品酿造厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-01,
食安通,黄豆,黄豆酿造酱油,,铜仁市*制品酿造厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-01,
食安通,黄豆,黄豆酱油,,遵义市味醇*食品有限公司出品,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-01,
食安通,黄豆,纯笨榨黄豆油,,黑龙江省牡丹江农垦北**土特产销售有限公司,,,,,酸值、过氧化值,,,,不合格,国内监督抽查(),2015-07-23,
食安通,黄豆,万家合680黄豆酱油（配制酱油）,,昆明市官渡区万家*调味厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-07-14,
食安通,黄豆,常氏黄豆酱油,,珲春市*氏酱菜厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-07-07,
食安通,黄豆,黄豆酱油,,深州冀*工贸有限责任公司,,,,,氨基酸态氮、苯甲酸,,,,不合格,国内监督抽查(),2015-07-02,
食安通,黄豆,黄豆酱油,,天津市鼎*老醋厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-07-01,
食安通,黄豆,黄豆窝油（酿造酱油）,,成都市温江区美味*酿造食品厂,,,,,氨基酸态氮,,,,不合格,国内监督抽查(),2015-06-30,
食安通,黄豆,黄豆粉,,贵州兴河食品有限公司,,2015-05-03,,,标签,,标签存在以下问题：标注的产品执行标准错误,,不合格,国内监督抽查(贵州省食药监局),2015-08-27,
食安通,黄豆,黄豆酱油（酿造酱油）,,六盘水市酱菜厂,,2015-03-12,,,标签,,贮存条件未标注,,不合格,国内监督抽查(贵州省食药监局),2015-08-27,
食安通,黄豆,黄豆酱油,,受托方:延边德*酿造食品有限公司.委托方:珲春市常*酱菜厂,,,,,氨基酸态氮（标准值：≥0.40g/100mL/实测值：0.21g/100mL）,,,,不合格,国内监督抽查(),2015-08-17,
食安通,黄豆,黄豆酱,,兰州天*酱腌加工厂,,,,,标签,,,,不合格,国内监督抽查(),2015-08-07,
食安通,黄豆,黄豆酱、甜面酱、蚕豆酱等,,豪*调味食品有限责任公司,,,,,苯甲酸（标准值：≤1.0g/kg/实测值：1.4g/kg）,,,,不合格,国内监督抽查(),2015-08-04,
食安通,黄豆,优客优选黄豆酱油,,哈尔滨兰香食品有限公司,,2015-05-15,,,氨基酸态氮（≥0.60g/100mL）,,0.37g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2015-09-16,
食安通,黄豆,黄豆酱油,,大庆市林甸县老姚酱菜酿造厂,,2015-06-02,,,氨基酸态氮（≥0.40g/100mL）,,0.30g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2015-09-16,
食安通,黄豆,黄豆酱油,,黑龙江省喜丰收调味品有限公司,,2015-02-12,,,氨基酸态氮（≥0.40g/100mL）,,0.24g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2015-09-16,
食安通,黄豆,黄豆酱油,,集贤县祥瑞调味品酿造有限公司,,2015-04-22,,,菌落总数（≤30000CFU/ml）,,120000CFU/ml,,不合格,国内监督抽查(黑龙江省食药监局),2015-09-16,
食安通,黄豆,华维黄豆母油,,鹤岗市兴安区华维酿造食品厂,,2015-04-13,,,甜蜜素（不得使用）,,0.18g/kg,,不合格,国内监督抽查(黑龙江省食药监局),2015-09-16,
食安通,黄豆,黄豆酱油,,山东省济宁玉粮食品有限公司,,2015-05-12,,,氨基酸态氮(以氮计)（≥0.40g/100mL）,,0.33g/100mL,,不合格,国内监督抽查(山东省食药监局),2015-09-15,
食安通,黄豆,黄豆酱油（酿造酱油）,,山西清徐金华醋业有限公司,,2015-01-21,,,氨基酸态氮（≥0.40g/100mL）,,0.064g/100mL,,不合格,国内监督抽查(食药监总局),2015-09-15,
食安通,黄豆,黄豆酱油,,山东鄄城杨氏醋业加工处,,2014-06-06,,,苯甲酸（1.0mg/kg）,,2.0mg/kg,,不合格,国内监督抽查(山东省食药监局),2015-09-02,
食安通,黄豆,黄豆酱油（酿造酱油）,,额敏县豫东酱醋食品厂,,2015-04-12,,,氨基酸态氮（≥0.40g/100ml）,,0.35g/100ml,,不合格,国内监督抽查(新疆食药监局),2015-08-31,
食安通,黄豆,黄豆酱油,,揭东县白塔镇锦盛食品厂,,2015-03-18,,,氨基酸态氮（≥0.40g/100ml）,,0.32g/100mL,,不合格,国内监督抽查(食药监总局),2015-10-19,
食安通,黄豆,常氏黄豆酱油,,珲春市常氏酱菜厂,,2015-06-04,,,氨基酸态氮（≥0.40g/100mL）,,0.20g/100mL,,不合格,国内监督抽查(吉林省食药监局),2015-10-19,
食安通,黄豆,黄豆原汁酱油,,安徽省淮南市春燕酿造厂,,140801,,,氨基酸态氮（≥0.40g/100ml）,,0.16g/100ml,,不合格,国内监督抽查(安徽省食药监局),2015-10-14,
食安通,黄豆,大米黄豆锅巴（膨化食品）,,天津市兴新食品有限公司,,2015-04-16,,,标签,,不符合GB7718-2011及GB28050-2011标准要求,,不合格,国内监督抽查(天津市市场和质量监督管理委员会),2015-10-13,
食安通,黄豆,黄豆酿造酱油,,舟山市定海区恒大食品有限公司,,2015-06-15,,,氨基酸态氮（≥0.40g/100mL）,,0.084g/100mL,,不合格,国内监督抽查(浙江省食药监局),2015-09-30,
食安通,黄豆,东北黄豆,,被抽检单位：奉节县徐鑫副食店,,2015-04-16,,,损伤粒率-合计（≤5.0%）,,0.059,,不合格,国内监督抽查(重庆市食药监局),2015-11-05,
食安通,黄豆,好味鲜黄豆老抽,,梁山县恒隆调味食品有限公司,,2015-07-24,,,苯甲酸及其钠盐（≤1.0g/kg）,,1.6g/kg,,不合格,国内监督抽查(山东省食药监局),2015-11-04,
食安通,黄豆,北京黄豆酱油（酿造酱油）,,北京市金龙大众酿造有限公司,,2014-10-31,,,氨基酸态氮（≥0.40g/100mL）,,0.058g/100mL,,不合格,国内监督抽查(辽宁省食药监局),2015-10-28,
食安通,黄豆,黄豆酱油,,北票市益香源副食品厂,,2015-04-02,,,苯甲酸（1.0g/kg）,,2.5g/kg,,不合格,国内监督抽查(辽宁省食药监局),2015-10-28,
食安通,淀粉,土豆淀粉,,西安市华*调味品食品有限公司,,,,,菌落总数,,,,不合格,国内监督抽查(),2015-03-30,
食安通,淀粉,红薯淀粉,,北京顺***商贸有限公司望都第二分公司,,,,,铅,,,,不合格,国内监督抽查(),2015-03-30,
食安通,淀粉,食用玉米淀粉,,沈阳含*食品有限公司,,,,,大肠菌群、霉菌,,,,不合格,国内监督抽查(),2015-03-30,
食安通,淀粉,食用玉米淀粉,,菱*集团有限公司,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-03-30,
食安通,淀粉,食用淀粉,,厦门市澎*食品有限公司,,,,,霉菌,,,,不合格,国内监督抽查(),2015-03-20,
食安通,淀粉,马铃薯淀粉,,广州明*食品发展有限公司,,,,,菌落总数,,,,不合格,国内监督抽查(),2015-04-21,
食安通,淀粉,顶通牌粟粉（玉米淀粉）,,广州市新*食品有限公司,,,,,霉菌,,,,不合格,国内监督抽查(),2015-04-21,
食安通,淀粉,马铃薯精制淀粉,,内蒙古三*淀粉制品有限责公司,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-05-15,
食安通,淀粉,玉米淀粉超市特供,,天津市东丽区*程食品分装厂,,,,,净含量,,,,不合格,国内监督抽查(),2015-05-14,
食安通,淀粉,玉米淀粉,,哈尔滨*运淀粉制品厂,,,,,净含量,,,,不合格,国内监督抽查(),2015-05-14,
食安通,淀粉,纯豌豆（淀粉）,,双流县城*食品有限公司,,,,,大肠菌群,,,,不合格,国内监督抽查(),2015-05-08,
